date,business_id,sector,production_units,operating_hours,machine_hours,electricity_kwh,peak_load_kw,water_litres,fuel_litres,revenue_inr,temperature_c,maintenance_hours,is_anomaly,energy_cost_inr,energy_intensity,estimated_co2e_kg,water_intensity
2025-07-06,MSME_021,Food Processing,536.22,5.61,4.61,1332.89,275.66,1298.33,16.37,52789.25,33.15,0.0,0,10663.12,2.4857148185446274,933.023,2.4212636604378797
2025-07-07,MSME_021,Food Processing,709.88,8.71,7.64,1762.64,246.82,1739.88,16.21,98595.69,33.62,0.0,0,14101.12,2.483011213162788,1233.848,2.4509494562461263
2025-07-08,MSME_021,Food Processing,728.7,8.59,6.22,2629.57,286.92,1829.83,19.06,110569.29,30.62,0.0,1,21036.56,3.60857691779882,1840.699,2.511088239330314
2025-07-09,MSME_021,Food Processing,700.67,8.86,6.71,1854.77,277.15,1880.47,11.57,58092.79,35.33,0.0,0,14838.16,2.6471377395921047,1298.339,2.683816918092683
2025-07-10,MSME_021,Food Processing,690.38,8.58,7.96,1743.6,235.36,1858.04,25.17,58472.12,32.48,0.0,0,13948.8,2.525565630522321,1220.5199999999998,2.6913294127871605
2025-07-11,MSME_021,Food Processing,628.79,8.1,6.19,1468.21,226.23,1694.43,19.14,87393.37,33.87,0.0,0,11745.68,2.3349767012834177,1027.747,2.6947470538653606
2025-07-12,MSME_021,Food Processing,471.82,6.16,4.52,1229.48,264.26,1154.39,9.69,80564.67,32.07,0.0,0,9835.84,2.605824255012505,860.636,2.446674579288712
2025-07-13,MSME_021,Food Processing,464.14,6.38,5.34,1283.57,262.09,1174.13,10.09,59050.45,35.28,0.0,0,10268.56,2.76548024303012,898.4989999999999,2.5296893178782267
2025-07-14,MSME_021,Food Processing,640.93,8.12,7.13,1668.71,267.64,1658.59,22.18,112559.68,32.73,0.0,0,13349.68,2.6035760535471897,1168.097,2.587786497745464
2025-07-15,MSME_021,Food Processing,647.79,8.12,6.46,1576.53,246.17,1761.16,17.12,68924.59,33.78,0.0,0,12612.24,2.433705367480202,1103.571,2.718720573025209
2025-07-16,MSME_021,Food Processing,713.27,7.89,6.27,1724.67,302.66,1945.32,19.01,118285.09,30.0,0.0,0,13797.36,2.4179763623873147,1207.269,2.727326257938789
2025-07-17,MSME_021,Food Processing,689.43,9.01,7.77,1569.25,210.52,1735.57,16.02,117080.77,30.71,0.0,0,12554.0,2.2761556648245653,1098.475,2.517398430587587
2025-07-18,MSME_021,Food Processing,692.24,8.07,7.68,1615.69,277.27,1824.5,18.9,89313.14,32.16,0.0,0,12925.52,2.334002658037675,1130.983,2.6356465965561076
2025-07-19,MSME_021,Food Processing,503.33,6.1,5.37,1287.04,267.43,1389.71,11.84,66723.77,34.31,0.0,0,10296.32,2.557050046689051,900.9279999999999,2.7610315300101327
2025-07-20,MSME_021,Food Processing,466.93,5.62,4.15,1155.49,285.94,1194.13,16.49,62210.71,33.1,0.0,0,9243.92,2.474653588332298,808.843,2.557406891825327
2025-07-21,MSME_021,Food Processing,695.15,8.78,6.92,1638.76,222.49,1701.42,13.45,67775.23,32.45,0.0,0,13110.08,2.357419262029778,1147.1319999999998,2.447558080989715
2025-07-22,MSME_021,Food Processing,741.04,9.11,8.41,1682.28,247.13,1760.5,16.93,106772.56,32.31,0.0,0,13458.24,2.270160855014574,1177.596,2.375715211054734
2025-07-23,MSME_021,Food Processing,674.81,8.85,7.02,1808.87,273.75,1809.46,12.55,97498.83,34.06,0.0,0,14470.96,2.6805619359523423,1266.2089999999998,2.681436256131356
2025-07-24,MSME_021,Food Processing,742.65,8.43,6.5,1800.37,258.27,1930.67,13.76,115926.83,31.97,0.0,0,14402.96,2.4242509930653737,1260.2589999999998,2.5997037635494515
2025-07-25,MSME_021,Food Processing,688.21,8.09,6.84,1777.17,268.92,1820.43,23.38,100832.34,33.8,0.0,0,14217.36,2.5823077258394966,1244.019,2.6451664462881967
2025-07-26,MSME_021,Food Processing,459.08,6.42,4.93,1151.86,249.77,1219.88,15.86,77445.05,32.04,0.0,0,9214.88,2.509061601463797,806.3019999999999,2.6572274984752116
2025-07-27,MSME_021,Food Processing,506.64,5.71,4.42,1214.82,278.35,1308.83,11.86,91087.17,32.71,0.0,0,9718.56,2.397797252486973,850.3739999999999,2.5833530712142743
2025-07-28,MSME_021,Food Processing,663.23,8.26,6.73,1681.27,279.44,1754.41,16.02,63016.52,32.16,0.0,0,13450.16,2.534972784705155,1176.889,2.645251270298388
2025-07-29,MSME_021,Food Processing,632.17,8.92,6.6,1645.75,224.85,1747.65,14.82,70255.17,29.75,0.0,0,13166.0,2.6033345460872868,1152.0249999999999,2.764525365012576
2025-07-30,MSME_021,Food Processing,685.61,8.54,8.14,1630.2,252.35,1650.63,24.8,85475.17,32.83,0.0,0,13041.6,2.3777366141100624,1141.1399999999999,2.40753489593209
2025-07-31,MSME_021,Food Processing,685.59,8.05,6.43,1699.94,267.48,1903.01,20.42,85015.63,33.14,0.0,0,13599.52,2.479528581222013,1189.9579999999999,2.775726017007249
2025-08-01,MSME_021,Food Processing,664.89,8.22,6.06,1606.64,262.8,1742.38,10.87,99494.23,32.34,0.0,0,12853.12,2.4163997052143964,1124.648,2.6205537758125406
2025-08-02,MSME_021,Food Processing,412.7,6.16,5.53,1007.31,211.87,1023.58,18.11,36805.66,31.14,0.0,0,8058.48,2.4407802277683546,705.117,2.4802035376787015
2025-08-03,MSME_021,Food Processing,505.2,5.64,4.32,1136.0,242.21,1273.4,14.99,52553.22,30.44,0.0,0,9088.0,2.2486144101346004,795.1999999999999,2.520585906571655
2025-08-04,MSME_021,Food Processing,686.11,8.63,7.24,1579.35,254.35,1709.89,17.91,119995.75,32.12,0.0,0,12634.8,2.3018903674337934,1105.5449999999998,2.492151404293772
2025-08-05,MSME_021,Food Processing,573.38,8.01,6.94,1384.43,208.46,1369.83,23.01,96446.8,30.05,0.0,0,11075.44,2.414506958735917,969.101,2.3890439150301717
2025-08-06,MSME_021,Food Processing,562.05,8.04,6.24,1510.89,235.23,1358.66,19.08,75237.54,32.57,0.0,0,12087.12,2.6881772084334137,1057.623,2.4173294190908288
2025-08-07,MSME_021,Food Processing,654.44,8.85,6.86,1624.05,217.9,1597.86,15.96,68786.57,31.63,0.0,0,12992.4,2.4815873112890405,1136.8349999999998,2.441568363791944
2025-08-08,MSME_021,Food Processing,590.38,8.82,6.91,1509.55,220.05,1594.82,11.99,59482.32,29.11,2.37,0,12076.4,2.5569124970358073,1056.685,2.7013448965073343
2025-08-09,MSME_021,Food Processing,480.34,6.36,4.6,1099.85,207.81,1281.29,7.94,85342.67,30.23,0.0,0,8798.8,2.2897322729733105,769.8949999999999,2.667464712495316
2025-08-10,MSME_021,Food Processing,485.56,6.37,5.57,1208.24,227.84,1181.12,15.72,71897.87,28.99,0.0,0,9665.92,2.488343356124887,845.7679999999999,2.4324903204547326
2025-08-11,MSME_021,Food Processing,729.28,9.0,7.16,1665.51,219.74,1794.6,13.86,98496.16,28.6,0.0,0,13324.08,2.283773036419482,1165.857,2.4607832382623958
2025-08-12,MSME_021,Food Processing,641.5,8.18,7.05,1624.1,260.66,1553.93,10.81,91319.8,31.23,0.0,0,12992.8,2.5317225253312547,1136.87,2.4223382696804365
2025-08-13,MSME_021,Food Processing,642.85,8.48,7.24,1424.89,221.33,1614.17,22.36,106665.9,29.69,0.0,0,11399.12,2.216520183557595,997.423,2.510959010655674
2025-08-14,MSME_021,Food Processing,539.05,8.7,7.63,1622.46,214.97,1288.21,12.25,74230.11,32.73,2.6,0,12979.68,3.009850663203785,1135.722,2.389778313700028
2025-08-15,MSME_021,Food Processing,639.64,8.26,7.58,1545.85,237.23,1529.81,15.58,100390.19,31.54,0.0,0,12366.8,2.416750046901382,1082.0949999999998,2.3916734413107372
2025-08-16,MSME_021,Food Processing,427.58,6.27,4.82,1064.8,221.8,1158.89,15.06,62147.31,29.99,0.0,0,8518.4,2.490294213948267,745.3599999999999,2.7103466018055102
2025-08-17,MSME_021,Food Processing,487.02,5.61,4.88,1122.96,244.43,1348.53,12.99,53014.94,31.34,0.0,0,8983.68,2.3057779967968464,786.072,2.768941727239128
2025-08-18,MSME_021,Food Processing,642.93,8.94,6.49,1378.41,191.03,1598.08,26.74,111147.35,27.92,0.0,0,11027.28,2.143950352293407,964.887,2.4856205185634517
2025-08-19,MSME_021,Food Processing,588.49,8.78,7.77,1494.7,213.95,1435.42,14.96,101213.32,30.67,0.0,0,11957.6,2.5398902275314788,1046.29,2.4391578446532654
2025-08-20,MSME_021,Food Processing,672.17,7.97,6.29,1521.05,229.33,1843.93,22.44,60560.78,28.76,0.0,0,12168.4,2.26289480339795,1064.735,2.743249475579095
2025-08-21,MSME_021,Food Processing,649.11,8.48,7.06,1382.76,190.04,1796.52,20.25,111920.12,30.51,0.0,0,11062.08,2.130239866894671,967.9319999999999,2.7676664972038636
2025-08-22,MSME_021,Food Processing,609.3,8.4,6.32,1413.78,226.63,1549.82,18.35,93387.56,30.27,0.0,0,11310.24,2.320334810438208,989.646,2.543607418348925
2025-08-23,MSME_021,Food Processing,456.46,6.31,4.59,1195.11,246.64,1225.42,9.0,62938.54,29.73,0.0,0,9560.88,2.6182140822854136,836.5769999999999,2.6846163957411386
2025-08-24,MSME_021,Food Processing,451.3,6.18,4.8,1123.42,219.65,1164.31,17.58,59430.23,31.49,0.0,0,8987.36,2.489297584755152,786.394,2.5799025038776864
2025-08-25,MSME_021,Food Processing,629.15,8.12,6.3,1537.28,238.89,1545.37,16.38,51314.54,31.05,0.0,0,12298.24,2.443423666852102,1076.096,2.4562822856234603
2025-08-26,MSME_021,Food Processing,648.55,9.12,8.09,1602.32,228.41,1795.58,23.33,64427.22,29.57,0.0,0,12818.56,2.4706190733174003,1121.6239999999998,2.768606892298204
2025-08-27,MSME_021,Food Processing,524.41,8.98,6.56,1219.58,161.72,1241.41,25.71,85816.81,29.71,0.0,0,9756.64,2.325623081176942,853.7059999999999,2.3672508152018463
2025-08-28,MSME_021,Food Processing,617.66,8.25,7.56,1613.54,265.4,1550.88,10.88,72389.4,29.66,0.0,0,12908.32,2.612343360424829,1129.4779999999998,2.5108959621798403
2025-08-29,MSME_021,Food Processing,689.85,8.0,6.67,1543.05,255.48,1858.14,21.93,71700.91,31.18,0.0,0,12344.4,2.2367906066536203,1080.135,2.693542074363992
2025-08-30,MSME_021,Food Processing,427.8,5.7,4.21,979.66,229.29,1072.58,16.3,74518.28,27.99,0.0,0,7837.28,2.289995324918186,685.762,2.507199625993455
2025-08-31,MSME_021,Food Processing,493.61,6.22,5.83,1115.2,223.22,1271.59,8.44,66896.88,28.79,0.0,0,8921.6,2.2592735155284536,780.64,2.5761025911144424
2025-09-01,MSME_021,Food Processing,619.87,7.88,6.98,1450.8,249.42,1547.51,22.57,83585.31,28.88,0.0,0,11606.4,2.340490748060077,1015.56,2.496507332182554
2025-09-02,MSME_021,Food Processing,669.93,8.98,8.13,1597.12,226.82,1829.96,12.47,81519.06,29.52,0.0,0,12776.96,2.3840102697296732,1117.984,2.731568969892377
2025-09-03,MSME_021,Food Processing,677.15,8.84,6.48,1601.94,248.11,1706.36,19.34,64995.6,30.11,0.0,0,12815.52,2.365709222476556,1121.358,2.519914346895075
2025-09-04,MSME_021,Food Processing,543.15,9.03,7.65,1514.54,233.42,1295.62,24.92,77980.2,30.93,0.0,0,12116.32,2.7884378164411303,1060.1779999999999,2.385381570468563
2025-09-05,MSME_021,Food Processing,661.12,9.17,7.73,1663.91,250.35,1653.66,26.57,94169.07,29.53,0.0,0,13311.28,2.5168048160697,1164.737,2.5013008228460794
2025-09-06,MSME_021,Food Processing,344.92,6.11,5.68,938.14,204.39,830.55,18.07,53010.7,27.36,2.0,0,7505.12,2.719877072944451,656.698,2.407949669488577
2025-09-07,MSME_021,Food Processing,436.07,5.86,4.56,1007.55,216.81,1054.9,12.81,52298.35,28.3,0.0,0,8060.4,2.3105235397986563,705.285,2.4191070241016353
2025-09-08,MSME_021,Food Processing,679.32,8.87,8.1,1685.94,248.25,1729.26,22.12,68161.74,29.79,0.0,0,13487.52,2.481805334746511,1180.158,2.545574986751457
2025-09-09,MSME_021,Food Processing,655.07,9.12,7.16,1497.07,223.13,1817.84,16.8,116588.5,27.35,0.0,0,11976.56,2.285358816615018,1047.9489999999998,2.7750316760040907
2025-09-10,MSME_021,Food Processing,605.73,7.93,7.47,1379.42,239.58,1635.61,17.86,107341.72,29.13,0.0,0,11035.36,2.2772852591088437,965.5939999999999,2.70022947517871
2025-09-11,MSME_021,Food Processing,630.31,8.98,8.18,1443.11,204.86,1587.77,17.22,82443.22,30.11,0.0,0,11544.88,2.2895242023766085,1010.1769999999999,2.5190303184147487
2025-09-12,MSME_021,Food Processing,633.84,8.42,7.71,1482.07,208.97,1696.34,12.75,80874.34,25.54,0.0,0,11856.56,2.3382399343682945,1037.4489999999998,2.67629054651016
2025-09-13,MSME_021,Food Processing,447.1,6.02,5.35,1076.02,226.69,1214.31,17.09,56866.44,27.86,0.0,0,8608.16,2.4066651755759336,753.2139999999999,2.7159695817490492
2025-09-14,MSME_021,Food Processing,438.03,5.67,4.53,1137.74,273.44,1038.45,15.33,71450.27,29.46,0.0,0,9101.92,2.5974020044289206,796.418,2.370728032326553
2025-09-15,MSME_021,Food Processing,504.05,7.93,7.23,1216.87,211.82,1320.16,14.25,88459.44,28.71,0.0,0,9734.96,2.4141851006844557,851.8089999999999,2.619105247495288
2025-09-16,MSME_021,Food Processing,564.9,8.0,7.63,1272.87,203.68,1360.43,19.2,76407.42,23.96,0.0,0,10182.96,2.2532660647902283,891.0089999999999,2.4082669499026377
2025-09-17,MSME_021,Food Processing,639.03,7.98,7.39,1269.12,198.06,1537.25,23.58,62690.51,24.64,0.0,0,10152.96,1.9860100464766912,888.3839999999999,2.405599111152841
2025-09-18,MSME_021,Food Processing,711.88,7.84,7.33,1539.81,231.18,1870.15,13.27,112126.92,26.61,0.0,0,12318.48,2.163019048154183,1077.867,2.6270579311119855
2025-09-19,MSME_021,Food Processing,591.25,9.17,7.35,1439.77,204.39,1406.42,21.23,74028.69,26.15,0.0,0,11518.16,2.4351289640591967,1007.8389999999999,2.378723044397463
2025-09-20,MSME_021,Food Processing,485.42,5.65,4.25,1119.92,235.45,1254.77,7.87,84800.66,27.77,0.0,0,8959.36,2.3071154876189692,783.944,2.5849161550821966
2025-09-21,MSME_021,Food Processing,467.88,5.88,4.72,1096.25,238.84,1211.14,11.31,72118.33,27.08,0.0,0,8770.0,2.343015303069163,767.375,2.588569718731299
2025-09-22,MSME_021,Food Processing,627.65,7.89,7.09,1410.85,224.07,1599.69,10.62,92681.8,26.52,0.0,0,11286.8,2.247829204174301,987.5949999999999,2.5486975225045807
2025-09-23,MSME_021,Food Processing,643.21,8.33,7.76,1478.68,234.78,1551.73,18.65,71710.39,27.96,0.0,0,11829.44,2.2989070443556536,1035.076,2.4124780398314702
2025-09-24,MSME_021,Food Processing,656.83,8.11,6.81,1474.82,250.42,1667.25,19.57,98389.5,27.08,0.0,0,11798.56,2.2453602910951083,1032.3739999999998,2.5383280300838877
2025-09-25,MSME_021,Food Processing,672.36,8.49,6.9,1657.71,263.04,1827.64,10.41,92893.62,28.09,0.0,0,13261.68,2.465509548456184,1160.397,2.7182461776429294
2025-09-26,MSME_021,Food Processing,619.41,8.46,6.14,1517.08,225.52,1540.95,12.35,66941.65,26.31,0.0,0,12136.64,2.449233948434801,1061.956,2.487770620429118
2025-09-27,MSME_021,Food Processing,434.21,6.0,4.81,983.97,220.31,1185.95,11.23,61252.72,23.12,0.0,0,7871.76,2.2661154740793625,688.779,2.731282098523756
2025-09-28,MSME_021,Food Processing,447.94,5.76,4.85,1035.68,232.69,1204.93,12.75,44795.0,29.16,0.0,0,8285.44,2.312095369915614,724.976,2.689936152163236
2025-09-29,MSME_021,Food Processing,618.7,8.68,7.98,1436.39,202.63,1627.34,22.87,108660.19,27.23,0.0,0,11491.12,2.321625989978988,1005.473,2.6302569904638755
2025-09-30,MSME_021,Food Processing,654.58,8.77,6.94,1617.91,249.16,1701.19,10.79,81253.09,27.19,0.0,0,12943.28,2.4716764948516605,1132.537,2.59890311344679
2025-10-01,MSME_021,Food Processing,605.14,9.11,7.09,1579.99,238.34,1635.75,25.85,90105.73,27.6,0.0,0,12639.92,2.610949532339624,1105.993,2.703093499025019
2025-10-02,MSME_021,Food Processing,621.52,9.15,7.81,1515.8,229.7,1558.2,23.22,91002.56,26.82,0.0,0,12126.4,2.4388595700862403,1061.06,2.507079418200541
2025-10-03,MSME_021,Food Processing,718.43,8.16,6.63,1592.47,237.42,1798.52,17.76,127728.01,23.83,0.0,0,12739.76,2.2165973024511785,1114.729,2.5034032543184446
2025-10-04,MSME_021,Food Processing,422.77,5.94,4.34,1054.6,215.61,1061.01,15.53,67378.03,25.37,0.0,0,8436.8,2.494500555857795,738.2199999999999,2.5096624642240464
2025-10-05,MSME_021,Food Processing,485.74,5.62,4.92,1092.16,261.77,1186.92,8.41,60935.08,23.07,0.0,0,8737.28,2.2484456705233256,764.5120000000001,2.443529460205048
2025-10-06,MSME_021,Food Processing,599.72,8.04,7.53,1389.38,211.25,1650.04,15.96,70472.82,25.44,0.0,0,11115.04,2.316714466751151,972.566,2.7513506302941373
2025-10-07,MSME_021,Food Processing,709.75,8.06,7.66,1626.24,280.02,1894.0,16.35,114162.9,25.18,0.0,0,13009.92,2.2912856639661854,1138.368,2.6685452624163437
2025-10-08,MSME_021,Food Processing,606.05,8.74,6.89,1490.61,200.57,1497.25,25.11,75729.72,24.88,0.0,0,11924.88,2.4595495421169873,1043.427,2.4705057338503424
2025-10-09,MSME_021,Food Processing,601.25,7.91,7.48,1455.78,244.31,1477.63,10.78,56756.78,25.27,0.0,0,11646.24,2.4212557172557174,1019.0459999999999,2.4575966735966737
2025-10-10,MSME_021,Food Processing,647.25,8.14,6.96,1531.38,219.97,1569.11,16.0,95681.85,25.51,0.0,0,12251.04,2.365979142526072,1071.9660000000001,2.4242719196601
2025-10-11,MSME_021,Food Processing,475.11,5.97,4.67,1078.34,234.54,1226.3,11.58,67289.09,26.48,0.0,0,8626.72,2.269663867314937,754.8379999999999,2.581086485234998
2025-10-12,MSME_021,Food Processing,489.66,5.63,5.13,1096.6,259.87,1267.86,7.63,77071.78,23.37,0.0,0,8772.8,2.2395131315606744,767.6199999999999,2.5892660213209164
2025-10-13,MSME_021,Food Processing,671.9,8.33,7.5,1440.84,224.72,1854.71,23.32,78274.0,23.73,0.0,0,11526.72,2.1444262539068313,1008.5879999999999,2.76039589224587
2025-10-14,MSME_021,Food Processing,627.02,8.7,7.66,1643.21,264.09,1513.65,19.37,110227.7,26.03,0.0,0,13145.68,2.620666007463877,1150.2469999999998,2.414037829734299
2025-10-15,MSME_021,Food Processing,600.06,7.89,7.42,1293.23,199.58,1538.21,18.52,76437.34,24.02,0.0,0,10345.84,2.1551678165516783,905.261,2.5634269906342704
2025-10-16,MSME_021,Food Processing,596.23,7.91,5.71,1194.76,179.8,1536.45,17.45,76588.44,23.69,0.0,0,9558.08,2.0038575717424485,836.332,2.576941784210791
2025-10-17,MSME_021,Food Processing,712.15,8.21,7.5,1636.46,243.08,1957.55,21.81,108315.64,23.41,0.0,0,13091.68,2.297914765147792,1145.522,2.748788878747455
2025-10-18,MSME_021,Food Processing,470.66,6.23,5.47,1165.01,231.54,1150.8,17.14,43734.73,28.19,0.0,0,9320.08,2.475268771512344,815.507,2.4450771257383246
2025-10-19,MSME_021,Food Processing,451.11,5.87,5.33,993.06,224.13,1169.59,14.3,38935.7,23.94,0.0,0,7944.48,2.2013699541131873,695.1419999999999,2.592693578063
2025-10-20,MSME_021,Food Processing,679.69,8.07,6.05,1501.18,257.16,1812.73,10.71,64386.65,24.21,0.0,0,12009.44,2.2086245200017656,1050.826,2.666995247833571
2025-10-21,MSME_021,Food Processing,698.34,7.89,7.46,1542.89,237.44,1902.48,18.72,61850.64,25.13,0.0,0,12343.12,2.209367929661769,1080.023,2.7242890282670333
2025-10-22,MSME_021,Food Processing,731.57,8.21,7.29,1575.89,242.77,1796.95,12.87,70434.98,21.68,0.0,0,12607.12,2.15412058996405,1103.123,2.4562926309170687
2025-10-23,MSME_021,Food Processing,764.53,8.75,6.74,1570.21,221.98,2006.99,14.55,84980.72,22.73,0.0,0,12561.68,2.05382391796267,1099.147,2.625129164323179
2025-10-24,MSME_021,Food Processing,594.34,8.63,6.61,1333.22,194.5,1442.63,18.91,82820.07,24.3,0.0,0,10665.76,2.243194131305313,933.2539999999999,2.427280681091631
2025-10-25,MSME_021,Food Processing,430.08,6.28,5.38,925.26,201.45,1055.25,15.65,39354.96,23.68,0.0,0,7402.08,2.1513671875,647.6819999999999,2.45361328125
2025-10-26,MSME_021,Food Processing,499.74,5.91,4.44,1187.67,240.87,1304.26,15.73,55973.21,26.51,0.0,0,9501.36,2.3765758194261015,831.369,2.6098771361107773
2025-10-27,MSME_021,Food Processing,619.16,9.01,8.32,1514.35,201.06,1628.27,18.84,95599.09,23.3,0.0,0,12114.8,2.445813683054461,1060.0449999999998,2.6298048969571677
2025-10-28,MSME_021,Food Processing,739.76,8.03,6.37,1448.39,207.93,2008.08,20.9,66151.68,24.52,0.0,0,11587.12,1.9579187844706394,1013.873,2.714502000648859
2025-10-29,MSME_021,Food Processing,520.03,8.62,6.9,1256.33,201.43,1400.04,20.62,59840.65,24.18,0.0,0,10050.64,2.415879853085399,879.4309999999999,2.692229294463781
2025-10-30,MSME_021,Food Processing,642.39,8.17,7.75,1381.55,228.44,1746.0,9.82,96960.21,22.83,0.0,0,11052.4,2.1506405765967713,967.0849999999999,2.717975061878298
2025-10-31,MSME_021,Food Processing,671.2,8.41,6.92,1615.06,235.41,1592.09,14.61,114745.86,22.71,0.0,0,12920.48,2.406227651966627,1130.542,2.372005363528009
2025-11-01,MSME_021,Food Processing,450.72,5.49,4.13,1144.75,254.29,1226.99,8.97,37812.38,22.58,0.0,0,9158.0,2.5398251686190982,801.3249999999999,2.7222887823926163
2025-11-02,MSME_021,Food Processing,481.42,5.65,5.18,1107.93,238.08,1184.92,8.8,49908.78,21.57,0.0,0,8863.44,2.301379253043081,775.551,2.4613019816376553
2025-11-03,MSME_021,Food Processing,705.24,8.99,7.42,1501.83,225.34,1683.87,23.04,65240.57,22.84,0.0,0,12014.64,2.1295303726391013,1051.281,2.387655266292326
2025-11-04,MSME_021,Food Processing,635.49,8.3,7.02,1353.5,191.14,1581.12,24.1,85434.86,22.77,0.0,0,10828.0,2.129852554721553,947.4499999999999,2.4880328565359013
2025-11-05,MSME_021,Food Processing,603.94,8.9,8.02,1506.46,194.96,1526.38,18.0,57952.61,25.39,0.0,0,12051.68,2.4943868596218164,1054.522,2.5273702685697255
2025-11-06,MSME_021,Food Processing,615.76,8.53,7.7,1412.69,204.3,1606.57,14.73,96196.78,19.88,0.0,0,11301.52,2.2942217747174225,988.8829999999999,2.60908470832792
2025-11-07,MSME_021,Food Processing,658.61,8.01,6.08,1581.97,276.09,1573.41,15.14,104119.62,24.31,0.0,0,12655.76,2.401982964121407,1107.379,2.388985894535461
2025-11-08,MSME_021,Food Processing,438.31,5.64,5.36,1000.02,220.78,1057.96,7.45,71306.81,22.97,0.0,0,8000.16,2.2815358992493895,700.0139999999999,2.413725445460975
2025-11-09,MSME_021,Food Processing,479.55,6.32,5.48,1079.63,226.66,1292.4,17.06,49467.96,22.13,0.0,0,8637.04,2.2513397977270357,755.741,2.6950265874257116
2025-11-10,MSME_021,Food Processing,666.61,8.23,6.92,1348.0,216.58,1601.03,14.47,93483.83,22.12,0.0,0,10784.0,2.022171884610192,943.5999999999999,2.4017491486776374
2025-11-11,MSME_021,Food Processing,699.07,8.44,6.4,1514.72,226.21,1793.2,17.15,114607.29,21.61,0.0,0,12117.76,2.1667644155806998,1060.3039999999999,2.5651222338249386
2025-11-12,MSME_021,Food Processing,709.05,8.66,7.94,1521.67,225.68,1710.69,23.31,111884.93,20.0,0.0,0,12173.36,2.1460686834496863,1065.169,2.4126507298497994
2025-11-13,MSME_021,Food Processing,638.01,8.37,6.79,1523.51,210.35,1762.61,24.07,88657.65,22.86,0.0,0,12188.08,2.387909280418802,1066.4569999999999,2.7626682967351606
2025-11-14,MSME_021,Food Processing,801.28,8.26,7.62,1644.89,247.95,1925.64,15.9,76383.92,21.77,0.0,0,13159.12,2.052827975239617,1151.423,2.403204872204473
2025-11-15,MSME_021,Food Processing,493.71,5.49,4.42,1043.48,246.33,1267.53,6.63,49407.83,21.45,0.0,0,8347.84,2.11354843936724,730.4359999999999,2.5673573555326
2025-11-16,MSME_021,Food Processing,508.06,5.94,4.62,1053.81,205.26,1364.91,17.15,68565.44,20.95,0.0,0,8430.48,2.0741841514781716,737.6669999999999,2.6865134039286698
2025-11-17,MSME_021,Food Processing,671.64,8.97,6.78,1482.37,194.79,1727.98,16.13,113022.59,22.64,0.0,0,11858.96,2.207090107795843,1037.6589999999999,2.5727770829611103
2025-11-18,MSME_021,Food Processing,723.5,8.96,7.69,1474.72,213.73,1868.31,11.4,72206.39,20.08,0.0,0,11797.76,2.0383137525915687,1032.3039999999999,2.58232204561161
2025-11-19,MSME_021,Food Processing,735.44,8.18,7.47,1657.61,278.43,2037.97,22.84,97773.41,23.16,0.0,0,13260.88,2.2539024257587292,1160.3269999999998,2.771089415859893
2025-11-20,MSME_021,Food Processing,641.01,7.94,6.08,1649.12,247.19,1683.89,10.68,70375.01,21.05,0.0,0,13192.96,2.572689973635357,1154.3839999999998,2.626932497152931
2025-11-21,MSME_021,Food Processing,851.61,8.45,6.16,1610.03,220.93,2189.15,22.91,98823.76,23.48,0.0,0,12880.24,1.8905719754347647,1127.021,2.570601566444734
2025-11-22,MSME_021,Food Processing,523.99,5.59,4.39,1020.06,220.61,1304.06,15.86,45415.59,21.41,0.0,0,8160.48,1.9467165403919922,714.0419999999999,2.488711616633905
2025-11-23,MSME_021,Food Processing,502.02,6.31,5.31,1145.27,233.42,1321.06,9.72,62148.96,19.46,0.0,0,9162.16,2.2813234532488744,801.689,2.6314887853073583
2025-11-24,MSME_021,Food Processing,701.07,7.91,6.45,1443.65,244.39,1683.65,20.08,68501.59,21.13,0.0,0,11549.2,2.0592094940590813,1010.555,2.401543355157117
2025-11-25,MSME_021,Food Processing,690.2,8.26,5.96,1425.56,199.49,1738.24,18.33,121606.03,22.81,0.0,0,11404.48,2.0654303100550564,997.8919999999999,2.5184584178498985
2025-11-26,MSME_021,Food Processing,652.5,8.77,6.92,1402.29,192.36,1561.0,15.37,78385.67,19.13,0.0,0,11218.32,2.149103448275862,981.603,2.3923371647509577
2025-11-27,MSME_021,Food Processing,630.0,8.24,6.91,1379.08,210.56,1623.55,19.84,57753.54,24.4,0.0,0,11032.64,2.189015873015873,965.3559999999999,2.577063492063492
2025-11-28,MSME_021,Food Processing,647.24,8.13,7.1,1644.12,262.85,1604.96,10.16,106446.69,22.33,0.0,0,13152.96,2.540201470860886,1150.8839999999998,2.4796984117174463
2025-11-29,MSME_021,Food Processing,473.3,5.79,4.53,1097.49,251.5,1184.98,16.89,62850.69,19.09,0.0,0,8779.92,2.3188041411366997,768.2429999999999,2.503655186984999
2025-11-30,MSME_021,Food Processing,504.93,6.13,4.87,1116.79,221.18,1270.01,15.3,90387.18,20.93,0.0,0,8934.32,2.2117719287822073,781.7529999999999,2.51521993147565
2025-12-01,MSME_021,Food Processing,732.56,8.67,8.18,1472.86,232.17,2019.36,14.66,125810.46,22.43,0.0,0,11782.88,2.0105656874522224,1031.002,2.7565796658294204
2025-12-02,MSME_021,Food Processing,684.96,9.01,7.01,1557.02,203.49,1671.83,16.9,69254.34,19.74,0.0,0,12456.16,2.2731546367671105,1089.914,2.440770263957019
